precision,recall,f1-score,support,status,source
1.0,1.0,1.0,192.0,off,1
1.0,1.0,1.0,316.5,off,2
0.9910514541387024,0.9910514541387024,0.9910514541387024,271.0,off,3
0.9953183520599251,0.9873188405797102,0.9912523020257826,204.25,off,4
