pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.7988888888888889,0.20111111111111113,1.0,0.7972222222222223,0.20277777777777772
1.0,0.925,0.07499999999999996,1.0,0.9294444444444444,0.0705555555555556
1.0,0.9777777777777777,0.022222222222222254,1.0,0.9777777777777777,0.022222222222222254
1.0,0.8955555555555555,0.10444444444444445,1.0,0.8955555555555555,0.10444444444444445
1.0,0.835,0.16500000000000004,1.0,0.8655555555555555,0.13444444444444448
1.0,0.9344444444444444,0.06555555555555559,1.0,0.9344444444444444,0.06555555555555559
1.0,0.9005555555555556,0.09944444444444445,1.0,0.9077777777777778,0.0922222222222222
1.0,0.8972222222222221,0.10277777777777786,1.0,0.8983333333333333,0.10166666666666668
1.0,0.9716666666666667,0.02833333333333332,1.0,0.97,0.030000000000000027
1.0,0.8983333333333333,0.10166666666666668,1.0,0.8983333333333333,0.10166666666666668
1.0,0.9622222222222222,0.0377777777777778,1.0,0.9783333333333333,0.021666666666666723
1.0,0.9111111111111111,0.0888888888888889,1.0,0.9116666666666666,0.08833333333333337
1.0,0.9061111111111112,0.0938888888888888,1.0,0.9061111111111112,0.0938888888888888
1.0,0.9572222222222222,0.0427777777777778,1.0,0.9572222222222222,0.0427777777777778
1.0,0.9288888888888889,0.07111111111111112,0.9994444444444445,0.9194444444444445,0.07999999999999996
0.9988888888888889,0.7794444444444445,0.21944444444444444,0.9988888888888889,0.7805555555555556,0.21833333333333338
1.0,0.82,0.18000000000000005,1.0,0.7927777777777777,0.2072222222222223
1.0,0.9044444444444444,0.09555555555555562,1.0,0.9061111111111111,0.09388888888888891
1.0,0.965,0.03500000000000003,1.0,0.965,0.03500000000000003
1.0,0.8911111111111111,0.10888888888888892,1.0,0.8916666666666666,0.10833333333333339
1.0,0.9855555555555555,0.014444444444444482,1.0,0.9855555555555555,0.014444444444444482
