pre,post,diff,joint_pre,joint_post,joint_diff
0.5394444444444445,0.6816666666666666,-0.14222222222222214,0.44,0.6799999999999999,-0.23999999999999994
0.5683333333333334,0.7233333333333333,-0.15499999999999992,0.4772222222222222,0.7255555555555556,-0.2483333333333334
0.6016666666666667,0.6183333333333334,-0.01666666666666672,0.5527777777777778,0.6183333333333334,-0.06555555555555559
0.6294444444444445,0.8616666666666667,-0.23222222222222222,0.5711111111111111,0.8716666666666667,-0.3005555555555556
0.6794444444444444,0.6861111111111111,-0.00666666666666671,0.6488888888888888,0.67,-0.02111111111111119
0.633888888888889,0.7983333333333333,-0.1644444444444444,0.61,0.7994444444444444,-0.18944444444444442
0.5966666666666667,0.6499999999999999,-0.05333333333333323,0.5155555555555555,0.6566666666666666,-0.14111111111111108
0.7038888888888889,0.5927777777777778,0.11111111111111105,0.6455555555555557,0.6011111111111112,0.04444444444444451
0.586111111111111,0.66,-0.073888888888889,0.5027777777777778,0.663888888888889,-0.1611111111111112
0.5688888888888889,0.7388888888888889,-0.17000000000000004,0.5094444444444444,0.7383333333333333,-0.22888888888888892
0.5033333333333334,0.5033333333333334,0.0,0.4027777777777778,0.4822222222222222,-0.07944444444444443
0.5827777777777777,0.8344444444444443,-0.2516666666666666,0.5183333333333333,0.865,-0.3466666666666667
0.675,0.6138888888888889,0.061111111111111116,0.7383333333333333,0.6405555555555555,0.09777777777777774
0.5594444444444444,0.6883333333333334,-0.12888888888888894,0.47833333333333333,0.7127777777777778,-0.2344444444444445
0.5722222222222222,0.6511111111111112,-0.07888888888888901,0.49444444444444446,0.6427777777777778,-0.14833333333333332
0.585,0.7338888888888889,-0.14888888888888896,0.5027777777777778,0.7555555555555555,-0.25277777777777777
0.5816666666666667,0.6116666666666667,-0.030000000000000027,0.5049999999999999,0.6155555555555555,-0.11055555555555563
0.6033333333333333,0.6033333333333333,0.0,0.52,0.5966666666666667,-0.07666666666666666
0.6788888888888889,0.7300000000000001,-0.05111111111111122,0.6783333333333332,0.7277777777777776,-0.0494444444444444
0.6055555555555555,0.6711111111111111,-0.06555555555555559,0.5422222222222223,0.6644444444444445,-0.12222222222222223
0.5894444444444444,0.5894444444444444,0.0,0.5094444444444445,0.5827777777777778,-0.07333333333333336
