pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.81,0.18999999999999995,1.0,0.8161111111111111,0.18388888888888888
1.0,0.9733333333333334,0.026666666666666616,1.0,0.9733333333333334,0.026666666666666616
1.0,0.9983333333333333,0.0016666666666667052,1.0,0.9983333333333333,0.0016666666666667052
1.0,0.9305555555555556,0.06944444444444442,1.0,0.9305555555555556,0.06944444444444442
1.0,0.8755555555555556,0.12444444444444436,1.0,0.8750000000000001,0.12499999999999989
1.0,0.95,0.050000000000000044,1.0,0.95,0.050000000000000044
0.9994444444444445,0.9161111111111111,0.08333333333333337,0.9994444444444445,0.9144444444444444,0.08500000000000008
1.0,0.825,0.17500000000000004,1.0,0.825,0.17500000000000004
1.0,0.8905555555555555,0.10944444444444446,1.0,0.8933333333333333,0.10666666666666669
1.0,0.9866666666666667,0.013333333333333308,1.0,0.9866666666666667,0.013333333333333308
1.0,0.9633333333333334,0.036666666666666625,1.0,0.965,0.03500000000000003
1.0,0.9266666666666666,0.07333333333333336,1.0,0.9266666666666666,0.07333333333333336
1.0,0.845,0.15500000000000003,1.0,0.8544444444444443,0.14555555555555566
1.0,0.9333333333333333,0.06666666666666665,1.0,0.9333333333333333,0.06666666666666665
1.0,0.8772222222222222,0.12277777777777776,1.0,0.8761111111111112,0.12388888888888883
1.0,0.928888888888889,0.07111111111111101,1.0,0.928888888888889,0.07111111111111101
1.0,0.95,0.050000000000000044,1.0,0.95,0.050000000000000044
1.0,0.8833333333333333,0.1166666666666667,1.0,0.8955555555555555,0.10444444444444445
1.0,0.8866666666666667,0.11333333333333329,1.0,0.8822222222222222,0.11777777777777776
1.0,0.9777777777777779,0.022222222222222143,1.0,0.9777777777777779,0.022222222222222143
1.0,0.9261111111111111,0.07388888888888889,1.0,0.9261111111111111,0.07388888888888889
