pre,post,diff
1.0,0.7672222222222222,0.23277777777777775
1.0,0.715,0.28500000000000003
1.0,0.8927777777777778,0.10722222222222222
1.0,0.8311111111111111,0.16888888888888887
1.0,0.855,0.14500000000000002
1.0,0.9633333333333333,0.036666666666666736
1.0,0.7244444444444444,0.27555555555555555
1.0,0.7744444444444445,0.2255555555555555
1.0,0.8272222222222222,0.1727777777777778
1.0,0.8844444444444444,0.11555555555555563
1.0,0.7816666666666667,0.21833333333333327
1.0,0.7927777777777778,0.2072222222222222
1.0,0.91,0.08999999999999997
1.0,0.8283333333333334,0.17166666666666663
1.0,0.951111111111111,0.04888888888888898
1.0,0.9672222222222222,0.032777777777777795
1.0,0.7977777777777777,0.2022222222222223
1.0,0.9533333333333333,0.046666666666666745
1.0,0.8394444444444444,0.16055555555555556
1.0,0.8761111111111111,0.12388888888888894
1.0,0.8833333333333333,0.1166666666666667
