pre,post,diff
1.0,0.6583333333333333,0.3416666666666667
1.0,0.7833333333333333,0.21666666666666667
1.0,0.6866666666666666,0.31333333333333335
1.0,0.76,0.24
1.0,0.7188888888888889,0.2811111111111111
1.0,0.6172222222222222,0.3827777777777778
1.0,0.5822222222222222,0.4177777777777778
0.9961111111111112,0.725,0.2711111111111112
1.0,0.8311111111111111,0.16888888888888887
1.0,0.8433333333333333,0.15666666666666673
1.0,0.7077777777777778,0.29222222222222216
1.0,0.8733333333333333,0.1266666666666667
1.0,0.8266666666666667,0.17333333333333334
1.0,0.6911111111111111,0.3088888888888889
1.0,0.763888888888889,0.23611111111111105
1.0,0.7911111111111111,0.2088888888888889
1.0,0.7305555555555556,0.2694444444444444
1.0,0.695,0.30500000000000005
1.0,0.5533333333333333,0.44666666666666666
1.0,0.6344444444444445,0.3655555555555555
1.0,0.6172222222222222,0.3827777777777778
