pre,post,diff
1.0,0.9477777777777777,0.05222222222222228
1.0,0.9561111111111111,0.043888888888888866
1.0,0.9661111111111111,0.03388888888888886
1.0,0.8883333333333334,0.11166666666666658
1.0,0.9027777777777778,0.09722222222222221
1.0,0.7877777777777777,0.2122222222222223
1.0,0.9238888888888889,0.07611111111111113
1.0,0.7877777777777778,0.2122222222222222
1.0,0.8861111111111112,0.11388888888888882
1.0,0.9472222222222222,0.05277777777777781
1.0,0.9438888888888889,0.05611111111111111
1.0,0.9388888888888889,0.061111111111111116
1.0,0.9577777777777778,0.04222222222222216
1.0,0.9227777777777777,0.0772222222222223
1.0,0.8755555555555555,0.12444444444444447
1.0,0.898888888888889,0.10111111111111104
1.0,0.925,0.07499999999999996
1.0,0.9877777777777778,0.012222222222222245
1.0,0.9422222222222222,0.05777777777777782
1.0,0.9094444444444445,0.0905555555555555
1.0,0.9716666666666667,0.02833333333333332
