pre,post,diff
1.0,0.7438888888888889,0.25611111111111107
1.0,0.8605555555555556,0.13944444444444437
1.0,0.9577777777777778,0.04222222222222216
1.0,0.6072222222222222,0.3927777777777778
1.0,0.8977777777777778,0.10222222222222221
1.0,0.7866666666666667,0.21333333333333326
1.0,0.8855555555555555,0.11444444444444446
1.0,0.8544444444444445,0.14555555555555555
1.0,0.9233333333333333,0.07666666666666666
1.0,0.9416666666666667,0.05833333333333335
1.0,0.9722222222222222,0.02777777777777779
1.0,0.9583333333333333,0.04166666666666674
1.0,0.7938888888888889,0.20611111111111113
1.0,0.865,0.135
1.0,0.9327777777777778,0.06722222222222218
1.0,0.7866666666666666,0.21333333333333337
1.0,0.9216666666666666,0.07833333333333337
1.0,0.7,0.30000000000000004
1.0,0.7994444444444445,0.2005555555555555
1.0,0.8127777777777778,0.18722222222222218
1.0,0.8183333333333334,0.18166666666666664
