pre,post,diff
1.0,0.905,0.09499999999999997
1.0,0.9683333333333333,0.03166666666666673
1.0,0.9222222222222223,0.07777777777777772
1.0,0.9505555555555555,0.04944444444444451
1.0,1.0,0.0
1.0,0.9977777777777778,0.0022222222222222365
1.0,0.9105555555555556,0.08944444444444444
1.0,0.98,0.020000000000000018
1.0,0.8688888888888888,0.13111111111111118
1.0,0.9566666666666667,0.043333333333333335
1.0,0.8983333333333333,0.10166666666666668
1.0,0.9644444444444444,0.03555555555555556
1.0,0.9366666666666666,0.06333333333333335
1.0,0.9405555555555556,0.05944444444444441
1.0,0.8711111111111111,0.12888888888888894
1.0,0.8983333333333333,0.10166666666666668
1.0,0.9688888888888889,0.03111111111111109
1.0,0.9122222222222223,0.08777777777777773
1.0,1.0,0.0
1.0,0.9316666666666666,0.06833333333333336
1.0,0.9305555555555556,0.06944444444444442
