pre,post,diff
1.0,0.8722222222222222,0.12777777777777777
1.0,0.8877777777777778,0.11222222222222222
1.0,0.9255555555555556,0.07444444444444442
1.0,0.9172222222222222,0.08277777777777784
1.0,0.9605555555555556,0.03944444444444439
1.0,0.9277777777777778,0.07222222222222219
1.0,0.89,0.10999999999999999
1.0,0.7844444444444444,0.2155555555555556
1.0,0.9272222222222223,0.07277777777777772
1.0,0.8,0.19999999999999996
1.0,0.8183333333333334,0.18166666666666664
1.0,0.9544444444444444,0.04555555555555557
1.0,0.8566666666666667,0.1433333333333333
1.0,0.9372222222222222,0.06277777777777782
1.0,0.865,0.135
1.0,0.721111111111111,0.27888888888888896
1.0,0.8144444444444444,0.18555555555555558
1.0,0.9211111111111111,0.0788888888888889
1.0,0.9205555555555556,0.07944444444444443
1.0,0.8522222222222221,0.1477777777777779
1.0,0.9094444444444445,0.0905555555555555
