pre,post,diff
1.0,0.778888888888889,0.22111111111111104
1.0,0.8255555555555556,0.1744444444444444
1.0,0.7550000000000001,0.24499999999999988
1.0,0.8122222222222222,0.18777777777777782
1.0,0.6505555555555556,0.34944444444444445
1.0,0.7933333333333332,0.20666666666666678
1.0,0.8577777777777779,0.14222222222222214
1.0,0.8944444444444444,0.10555555555555562
1.0,0.8083333333333333,0.19166666666666665
1.0,0.8916666666666666,0.10833333333333339
1.0,0.8483333333333334,0.15166666666666662
1.0,0.7366666666666666,0.2633333333333334
1.0,0.816111111111111,0.183888888888889
1.0,0.831111111111111,0.16888888888888898
1.0,0.72,0.28
1.0,0.8533333333333334,0.1466666666666666
1.0,0.8205555555555555,0.17944444444444452
1.0,0.7655555555555555,0.23444444444444446
1.0,0.7616666666666667,0.23833333333333329
1.0,0.7955555555555556,0.20444444444444443
1.0,0.86,0.14
