pre,post,diff
1.0,0.8538888888888889,0.14611111111111108
1.0,0.81,0.18999999999999995
1.0,0.9688888888888889,0.03111111111111109
1.0,0.7277777777777777,0.27222222222222225
1.0,0.8605555555555555,0.13944444444444448
1.0,0.8855555555555555,0.11444444444444446
1.0,0.9227777777777777,0.0772222222222223
1.0,0.7777777777777778,0.2222222222222222
1.0,0.9177777777777778,0.0822222222222222
1.0,0.9372222222222222,0.06277777777777782
1.0,0.9572222222222222,0.0427777777777778
1.0,0.9138888888888889,0.08611111111111114
1.0,0.7872222222222222,0.21277777777777784
1.0,0.8233333333333334,0.17666666666666664
1.0,0.78,0.21999999999999997
1.0,0.9111111111111111,0.0888888888888889
1.0,0.9133333333333333,0.08666666666666667
1.0,0.8833333333333333,0.1166666666666667
1.0,0.8999999999999999,0.10000000000000009
1.0,0.9138888888888889,0.08611111111111114
1.0,0.7138888888888889,0.2861111111111111
