pre,post,diff
1.0,0.7966666666666666,0.20333333333333337
1.0,0.74,0.26
1.0,0.7844444444444445,0.2155555555555555
1.0,0.6994444444444444,0.3005555555555556
1.0,0.7338888888888888,0.2661111111111112
1.0,0.8044444444444444,0.1955555555555556
1.0,0.6433333333333333,0.3566666666666667
1.0,0.6933333333333334,0.30666666666666664
1.0,0.6594444444444445,0.3405555555555555
1.0,0.685,0.31499999999999995
1.0,0.7477777777777778,0.25222222222222224
1.0,0.8144444444444444,0.18555555555555558
1.0,0.6755555555555556,0.3244444444444444
1.0,0.7061111111111111,0.29388888888888887
1.0,0.6672222222222222,0.33277777777777784
1.0,0.6411111111111112,0.3588888888888888
1.0,0.8438888888888888,0.1561111111111112
1.0,0.5700000000000001,0.42999999999999994
1.0,0.6288888888888889,0.37111111111111106
1.0,0.7111111111111111,0.28888888888888886
1.0,0.8116666666666665,0.18833333333333346
