pre,post,diff
1.0,0.9444444444444444,0.05555555555555558
1.0,0.7033333333333334,0.29666666666666663
1.0,0.7877777777777778,0.2122222222222222
1.0,0.7888888888888889,0.21111111111111114
1.0,0.6955555555555555,0.3044444444444445
1.0,0.7977777777777777,0.2022222222222223
1.0,0.7894444444444445,0.2105555555555555
1.0,0.9277777777777778,0.07222222222222219
1.0,0.8088888888888889,0.19111111111111112
1.0,0.8861111111111111,0.11388888888888893
1.0,0.7194444444444443,0.28055555555555567
1.0,0.9366666666666666,0.06333333333333335
1.0,0.7972222222222223,0.20277777777777772
1.0,0.7861111111111112,0.2138888888888888
1.0,0.8627777777777779,0.13722222222222213
1.0,0.8955555555555555,0.10444444444444445
1.0,0.9522222222222222,0.04777777777777781
1.0,0.8822222222222222,0.11777777777777776
1.0,0.9283333333333333,0.07166666666666666
1.0,0.8483333333333334,0.15166666666666662
1.0,0.9422222222222223,0.057777777777777706
