pre,post,diff
1.0,0.995,0.0050000000000000044
1.0,0.9,0.09999999999999998
1.0,0.8966666666666667,0.10333333333333328
1.0,0.9777777777777777,0.022222222222222254
1.0,0.885,0.11499999999999999
1.0,0.9627777777777777,0.03722222222222227
1.0,0.9411111111111111,0.05888888888888888
1.0,0.8933333333333333,0.10666666666666669
1.0,0.8788888888888888,0.12111111111111117
1.0,0.9311111111111111,0.06888888888888889
1.0,0.98,0.020000000000000018
1.0,0.9227777777777778,0.07722222222222219
1.0,0.8755555555555555,0.12444444444444447
1.0,0.9344444444444444,0.06555555555555559
1.0,0.9438888888888889,0.05611111111111111
1.0,0.8372222222222222,0.1627777777777778
1.0,0.9277777777777778,0.07222222222222219
1.0,0.8755555555555556,0.12444444444444436
1.0,0.8994444444444445,0.10055555555555551
1.0,0.9138888888888889,0.08611111111111114
1.0,0.9233333333333333,0.07666666666666666
