pre,post,diff
1.0,0.7866666666666666,0.21333333333333337
1.0,0.856111111111111,0.14388888888888896
1.0,0.73,0.27
1.0,0.9338888888888889,0.06611111111111112
1.0,0.8355555555555555,0.1644444444444445
1.0,0.9733333333333334,0.026666666666666616
1.0,0.8205555555555555,0.17944444444444452
1.0,0.8755555555555555,0.12444444444444447
1.0,0.8477777777777777,0.15222222222222226
1.0,0.7277777777777779,0.27222222222222214
1.0,0.9372222222222222,0.06277777777777782
1.0,0.9116666666666666,0.08833333333333337
1.0,0.8605555555555555,0.13944444444444448
1.0,0.9416666666666667,0.05833333333333335
1.0,0.9416666666666667,0.05833333333333335
1.0,0.898888888888889,0.10111111111111104
1.0,0.8905555555555555,0.10944444444444446
1.0,0.855,0.14500000000000002
1.0,0.8916666666666667,0.10833333333333328
1.0,0.8561111111111112,0.14388888888888884
1.0,0.9905555555555555,0.009444444444444478
