pre,post,diff
0.9938888888888888,0.7516666666666667,0.24222222222222212
1.0,0.8105555555555555,0.18944444444444453
1.0,0.7355555555555556,0.26444444444444437
0.9883333333333333,0.8138888888888889,0.1744444444444444
1.0,0.6605555555555556,0.33944444444444444
1.0,0.7350000000000001,0.2649999999999999
1.0,0.6466666666666666,0.3533333333333334
0.9816666666666667,0.7866666666666666,0.19500000000000006
0.9994444444444445,0.7338888888888889,0.26555555555555554
0.9988888888888889,0.7127777777777777,0.2861111111111112
1.0,0.6155555555555555,0.3844444444444445
0.9988888888888889,0.5449999999999999,0.453888888888889
1.0,0.7144444444444444,0.28555555555555556
0.995,0.6255555555555556,0.36944444444444435
0.9994444444444445,0.6155555555555555,0.38388888888888895
0.9583333333333333,0.5516666666666666,0.4066666666666666
1.0,0.6483333333333333,0.3516666666666667
0.9966666666666667,0.7933333333333334,0.20333333333333325
0.9366666666666666,0.7,0.2366666666666667
1.0,0.7594444444444444,0.24055555555555563
0.9933333333333334,0.7994444444444445,0.1938888888888889
