pre,post,diff
1.0,0.9416666666666667,0.05833333333333335
1.0,0.923888888888889,0.07611111111111102
1.0,0.95,0.050000000000000044
1.0,0.8355555555555556,0.1644444444444444
1.0,0.7861111111111111,0.2138888888888889
1.0,0.7861111111111111,0.2138888888888889
1.0,0.8272222222222222,0.1727777777777778
1.0,0.9005555555555556,0.09944444444444445
1.0,0.9111111111111111,0.0888888888888889
1.0,0.9055555555555556,0.09444444444444444
1.0,0.785,0.21499999999999997
1.0,0.9094444444444445,0.0905555555555555
1.0,0.79,0.20999999999999996
1.0,0.8205555555555556,0.1794444444444444
1.0,0.9544444444444444,0.04555555555555557
1.0,0.9755555555555556,0.02444444444444438
1.0,0.865,0.135
1.0,0.8933333333333333,0.10666666666666669
1.0,0.8283333333333334,0.17166666666666663
1.0,0.89,0.10999999999999999
1.0,0.9677777777777777,0.03222222222222226
