pre,post,diff
1.0,0.9694444444444444,0.030555555555555558
1.0,0.7294444444444445,0.27055555555555555
1.0,0.9033333333333333,0.09666666666666668
1.0,0.9188888888888889,0.08111111111111113
1.0,0.9411111111111111,0.05888888888888888
1.0,0.965,0.03500000000000003
1.0,0.8494444444444444,0.15055555555555555
1.0,0.87,0.13
1.0,0.9577777777777777,0.04222222222222227
1.0,0.9044444444444445,0.0955555555555555
1.0,0.9455555555555555,0.05444444444444452
1.0,0.7616666666666667,0.23833333333333329
1.0,0.9161111111111111,0.0838888888888889
1.0,0.8488888888888888,0.1511111111111112
1.0,0.9077777777777778,0.0922222222222222
1.0,0.8094444444444444,0.1905555555555556
1.0,0.775,0.22499999999999998
1.0,0.8794444444444445,0.12055555555555553
1.0,0.9033333333333333,0.09666666666666668
1.0,0.9438888888888889,0.05611111111111111
1.0,0.8388888888888889,0.1611111111111111
