pre,post,diff
1.0,0.7555555555555555,0.24444444444444446
1.0,0.6711111111111111,0.3288888888888889
1.0,0.7633333333333334,0.23666666666666658
1.0,0.8188888888888889,0.1811111111111111
1.0,0.9366666666666668,0.06333333333333324
1.0,0.8066666666666666,0.19333333333333336
1.0,0.8755555555555555,0.12444444444444447
1.0,0.8294444444444444,0.17055555555555557
1.0,0.8666666666666667,0.1333333333333333
1.0,0.9355555555555556,0.06444444444444442
1.0,0.9416666666666667,0.05833333333333335
1.0,0.8472222222222222,0.1527777777777778
1.0,0.7455555555555555,0.2544444444444445
1.0,0.7472222222222222,0.25277777777777777
1.0,0.8194444444444444,0.18055555555555558
1.0,0.7605555555555555,0.23944444444444446
1.0,0.8483333333333334,0.15166666666666662
1.0,0.8155555555555556,0.1844444444444444
1.0,0.58,0.42000000000000004
1.0,0.8883333333333334,0.11166666666666658
1.0,0.5888888888888889,0.4111111111111111
