pre,post,diff
1.0,0.6616666666666666,0.3383333333333334
1.0,0.7588888888888888,0.24111111111111116
1.0,0.7611111111111112,0.23888888888888882
1.0,0.7266666666666667,0.2733333333333333
1.0,0.7783333333333333,0.22166666666666668
1.0,0.786111111111111,0.21388888888888902
1.0,0.8494444444444444,0.15055555555555555
1.0,0.8911111111111112,0.10888888888888881
1.0,0.8077777777777778,0.19222222222222218
1.0,0.7566666666666666,0.2433333333333334
1.0,0.8566666666666666,0.14333333333333342
1.0,0.7383333333333333,0.2616666666666667
1.0,0.7761111111111111,0.22388888888888892
1.0,0.7805555555555554,0.21944444444444455
1.0,0.8049999999999999,0.19500000000000006
1.0,0.7427777777777778,0.25722222222222224
1.0,0.9155555555555556,0.08444444444444443
1.0,0.8627777777777778,0.13722222222222225
1.0,0.7777777777777779,0.2222222222222221
1.0,0.7372222222222222,0.2627777777777778
1.0,0.8483333333333334,0.15166666666666662
