pre,post,diff
1.0,0.6161111111111112,0.38388888888888884
0.985,0.643888888888889,0.34111111111111103
0.9961111111111111,0.6172222222222222,0.37888888888888883
0.9727777777777777,0.7094444444444444,0.2633333333333333
0.9994444444444445,0.5833333333333334,0.4161111111111111
1.0,0.5938888888888889,0.4061111111111111
1.0,0.5394444444444444,0.4605555555555556
0.9605555555555556,0.7288888888888889,0.2316666666666667
0.9983333333333333,0.6755555555555556,0.3227777777777777
1.0,0.7183333333333333,0.28166666666666673
1.0,0.7533333333333334,0.2466666666666666
0.9916666666666667,0.6966666666666667,0.29500000000000004
1.0,0.6888888888888889,0.3111111111111111
0.9644444444444444,0.6238888888888888,0.3405555555555556
0.9994444444444445,0.8133333333333332,0.18611111111111123
0.9983333333333333,0.606111111111111,0.39222222222222225
0.9983333333333333,0.6666666666666666,0.33166666666666667
0.9927777777777778,0.8016666666666667,0.191111111111111
1.0,0.6616666666666667,0.33833333333333326
0.9972222222222222,0.6222222222222222,0.375
0.9994444444444445,0.5572222222222222,0.4422222222222223
