pre,post,diff
1.0,0.9655555555555555,0.0344444444444445
1.0,0.8016666666666666,0.19833333333333336
1.0,0.9283333333333332,0.07166666666666677
1.0,0.7611111111111112,0.23888888888888882
1.0,0.9305555555555556,0.06944444444444442
1.0,0.9333333333333333,0.06666666666666665
1.0,0.7233333333333334,0.2766666666666666
1.0,0.8894444444444445,0.11055555555555552
1.0,0.8961111111111111,0.10388888888888892
1.0,0.8183333333333334,0.18166666666666664
1.0,0.9677777777777777,0.03222222222222226
1.0,0.8822222222222222,0.11777777777777776
1.0,0.9077777777777778,0.0922222222222222
1.0,0.9766666666666668,0.023333333333333206
1.0,0.8733333333333333,0.1266666666666667
1.0,0.8233333333333334,0.17666666666666664
1.0,0.8705555555555555,0.12944444444444447
1.0,0.9205555555555556,0.07944444444444443
1.0,0.8005555555555556,0.19944444444444442
1.0,0.9161111111111111,0.0838888888888889
1.0,0.838888888888889,0.16111111111111098
