pre,post,diff
1.0,0.9577777777777778,0.04222222222222216
1.0,0.8394444444444445,0.16055555555555545
1.0,0.9677777777777777,0.03222222222222226
1.0,0.9616666666666667,0.03833333333333333
1.0,0.95,0.050000000000000044
1.0,0.9055555555555556,0.09444444444444444
1.0,0.9961111111111112,0.0038888888888888307
1.0,0.7483333333333333,0.2516666666666667
1.0,0.9305555555555556,0.06944444444444442
1.0,0.9433333333333332,0.056666666666666754
1.0,0.9594444444444444,0.04055555555555557
1.0,0.8333333333333333,0.16666666666666674
1.0,0.8855555555555555,0.11444444444444446
1.0,0.9416666666666667,0.05833333333333335
1.0,0.9361111111111111,0.06388888888888888
1.0,0.9583333333333334,0.04166666666666663
1.0,0.8861111111111112,0.11388888888888882
1.0,0.7911111111111111,0.2088888888888889
1.0,0.7477777777777779,0.2522222222222221
1.0,0.965,0.03500000000000003
1.0,0.9133333333333333,0.08666666666666667
