pre,post,diff
1.0,0.941111111111111,0.05888888888888899
1.0,0.8200000000000001,0.17999999999999994
1.0,0.8155555555555556,0.1844444444444444
1.0,0.8755555555555555,0.12444444444444447
1.0,0.6422222222222222,0.35777777777777775
1.0,0.8338888888888889,0.1661111111111111
1.0,0.8011111111111111,0.1988888888888889
1.0,0.7522222222222221,0.24777777777777787
1.0,0.7755555555555556,0.22444444444444445
1.0,0.7116666666666667,0.28833333333333333
1.0,0.7866666666666666,0.21333333333333337
1.0,0.9644444444444444,0.03555555555555556
1.0,0.7338888888888888,0.2661111111111112
1.0,0.7150000000000001,0.2849999999999999
1.0,0.8172222222222222,0.18277777777777782
1.0,0.7755555555555554,0.22444444444444456
1.0,0.7616666666666666,0.2383333333333334
1.0,0.6488888888888888,0.35111111111111115
1.0,0.79,0.20999999999999996
1.0,0.7177777777777778,0.28222222222222215
1.0,0.8522222222222222,0.14777777777777779
