pre,post,diff
1.0,0.9033333333333333,0.09666666666666668
1.0,0.7633333333333334,0.23666666666666658
1.0,0.715,0.28500000000000003
1.0,0.5283333333333333,0.4716666666666667
1.0,0.785,0.21499999999999997
1.0,0.9238888888888889,0.07611111111111113
1.0,0.8483333333333334,0.15166666666666662
1.0,0.9188888888888889,0.08111111111111113
1.0,0.7955555555555556,0.20444444444444443
1.0,0.7583333333333333,0.2416666666666667
1.0,0.6555555555555556,0.34444444444444444
1.0,0.7955555555555556,0.20444444444444443
1.0,0.8127777777777778,0.18722222222222218
1.0,0.7944444444444445,0.2055555555555555
1.0,0.7983333333333333,0.20166666666666666
1.0,0.7777777777777778,0.2222222222222222
1.0,0.7583333333333333,0.2416666666666667
1.0,0.8383333333333333,0.16166666666666674
1.0,0.7000000000000001,0.29999999999999993
1.0,0.6872222222222222,0.3127777777777778
1.0,0.9450000000000001,0.05499999999999994
