pre,post,diff
1.0,0.8794444444444445,0.12055555555555553
1.0,0.8594444444444445,0.14055555555555554
1.0,0.8177777777777777,0.18222222222222229
1.0,0.9266666666666666,0.07333333333333336
1.0,0.9016666666666666,0.09833333333333338
1.0,0.8555555555555556,0.14444444444444438
1.0,0.9127777777777778,0.0872222222222222
1.0,0.8627777777777778,0.13722222222222225
1.0,0.7611111111111111,0.23888888888888893
1.0,0.9838888888888888,0.016111111111111187
1.0,0.825,0.17500000000000004
1.0,0.9088888888888889,0.09111111111111114
1.0,0.9088888888888889,0.09111111111111114
1.0,0.84,0.16000000000000003
1.0,0.8761111111111111,0.12388888888888894
1.0,0.7577777777777778,0.24222222222222223
1.0,0.8866666666666667,0.11333333333333329
1.0,0.9022222222222223,0.09777777777777774
1.0,0.8066666666666666,0.19333333333333336
1.0,0.8616666666666667,0.1383333333333333
1.0,0.9255555555555556,0.07444444444444442
