pre,post,diff
1.0,0.7794444444444444,0.22055555555555562
1.0,0.855,0.14500000000000002
1.0,0.9055555555555556,0.09444444444444444
1.0,0.7977777777777778,0.2022222222222222
1.0,0.9222222222222223,0.07777777777777772
1.0,0.7527777777777778,0.24722222222222223
1.0,0.8733333333333333,0.1266666666666667
1.0,0.9511111111111111,0.04888888888888887
1.0,0.785,0.21499999999999997
1.0,0.7855555555555556,0.21444444444444444
1.0,0.8466666666666667,0.15333333333333332
1.0,0.8616666666666667,0.1383333333333333
1.0,0.9027777777777778,0.09722222222222221
1.0,0.8966666666666666,0.10333333333333339
1.0,0.9161111111111111,0.0838888888888889
1.0,0.8538888888888889,0.14611111111111108
1.0,0.8283333333333334,0.17166666666666663
1.0,0.8488888888888889,0.15111111111111108
1.0,0.9055555555555554,0.09444444444444455
1.0,0.8844444444444445,0.11555555555555552
1.0,0.6827777777777777,0.3172222222222223
