pre,post,diff
1.0,0.8222222222222222,0.1777777777777778
1.0,0.8272222222222223,0.1727777777777777
1.0,0.8827777777777778,0.11722222222222223
1.0,0.8911111111111111,0.10888888888888892
1.0,0.8505555555555555,0.1494444444444445
1.0,0.8983333333333333,0.10166666666666668
1.0,0.895,0.10499999999999998
1.0,0.9272222222222222,0.07277777777777783
1.0,0.8894444444444445,0.11055555555555552
1.0,0.8744444444444445,0.12555555555555553
1.0,0.9144444444444445,0.0855555555555555
1.0,0.8805555555555555,0.11944444444444446
1.0,0.8711111111111112,0.12888888888888883
1.0,0.9444444444444444,0.05555555555555558
1.0,0.9033333333333333,0.09666666666666668
1.0,0.9033333333333333,0.09666666666666668
1.0,0.9488888888888889,0.05111111111111111
1.0,0.8955555555555555,0.10444444444444445
1.0,0.8794444444444445,0.12055555555555553
1.0,0.9677777777777778,0.03222222222222215
1.0,0.9844444444444445,0.015555555555555545
