0.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333331,0.25,0.29166666666666663,0.3333333333333333,0.375,0.41666666666666663,0.4583333333333333,0.5,0.5416666666666666,0.5833333333333333,0.625,0.6666666666666666,0.7083333333333333,0.75,0.7916666666666666,0.8333333333333333,0.875,0.9166666666666666,0.9583333333333333,1.0
1.807306167921353e-05,0.0001919114738384,0.0002209119954881,0.0010058512360346,0.0008185031711162,0.0067975119460131,0.0247257910762567,0.0182777203723045,0.0098075932786798,0.0224350229206523,0.0209047013097365,0.0305285023358779,0.0234850908726067,0.0334455094744979,0.0508743438783098,0.0516210437215457,0.0284531374087726,0.0595872185171467,0.0554853133707137,0.0629113105285527,0.0803823493965713,0.0846335066338145,0.0770789790714228,0.0945977066732311,0.1079532471640506
9.517932629234397e-06,0.0003017983517957,0.0007695051464949,0.0043377283623373,0.0039239984460699,0.0022139583422305,0.0138496829155566,0.0082469133681255,0.0180156877871981,0.0095896632613573,0.0255310023500336,0.0274057571221157,0.0341410871323984,0.0354670731528135,0.0396764120325889,0.0474453219761187,0.0525448453559239,0.0615756511767053,0.0652749276256352,0.048173526673267,0.0785035444014951,0.0916863361637128,0.087407777051597,0.1005779540762787,0.1052363702730647
1.7222058814912178e-05,0.0003213955839548,0.0009411766786989,0.0005218824963378,0.0250769936604225,0.005764375136176,0.0073097998367326,0.0101993418158547,0.0175788576427647,0.0167380712353233,0.0169055457347499,0.0332816895595658,0.0204818626303248,0.0422824627836374,0.0453058674354338,0.0413962786056225,0.0523978474163389,0.0512128426502543,0.0713621352597392,0.0702346211361945,0.0836569688900357,0.083156514700377,0.0823857667741958,0.1030923160673276,0.1069041931514344
2.035843026148528e-05,0.0003281310508667,0.0010928551387929,0.005392649546417,0.0020593498796702,0.0109303469188485,0.0058571373485237,0.0120701960542383,0.0084108279068246,0.0145936766652974,0.0157858573037973,0.0246412095671057,0.0282343560339903,0.0446195309996747,0.0339836858535468,0.0537950540617224,0.0471370796696145,0.0488730139147017,0.0679782101515774,0.0766989461894504,0.0819393954073524,0.0827401736167226,0.0992295545475961,0.1032215076573621,0.1079888491337749
1.5176647497596356e-05,0.0003189100299947,0.0034621282923332,0.0077696496841321,0.0074179705381634,0.0035646744140051,0.0106215649729544,0.0061020785639754,0.0121432156891871,0.01489731750419,0.0162358780979713,0.0305854929605948,0.0237764426575919,0.0485257986616959,0.055547729423115,0.0325573246564854,0.0642243831454536,0.061935321825899,0.0599657701618788,0.0784732722907254,0.0720238441754436,0.083460054895942,0.0878778268899637,0.0956285671135631,0.1048654751639971
1.48325994732411e-05,0.0004071713801003,0.0013669639583314,0.005631306848576,0.0050951614667532,0.0043324134647465,0.0107975644592734,0.0117145990026142,0.0174541962768239,0.0308792817334855,0.0180711493027821,0.0313758090758957,0.0188926562185687,0.0329162751989946,0.0574496051589334,0.0427462659729272,0.0380989518514209,0.0529300134405372,0.067114632244846,0.0869360344929178,0.0715090210495696,0.0857147704645113,0.0933919466292401,0.1012417073919719,0.1058523819214209
1.1020201177810631e-05,0.0001644834307572,0.0008407978576443,0.0072225674253435,0.0039070566687471,0.0098120733247808,0.0109142512579251,0.0070823917804838,0.0114494396809567,0.0220487760501426,0.017140668564819,0.0344642327728105,0.0355602590054991,0.0299134984087836,0.0385420289419039,0.0394768215787963,0.0596426740047173,0.0491523982081306,0.0586909871080225,0.0811740757042728,0.0745220167184767,0.0727569025621931,0.0982136627170759,0.09318974913425,0.1059052960340028
1.4235347626633071e-05,0.0006136357109412,0.0005485025541756,0.0029623214836548,0.0056169816482453,0.0066650959929924,0.0136673879599693,0.009191647289951,0.0165481977138538,0.0624821862658437,0.0234341659293082,0.0303384637348731,0.0298364259119546,0.036538996609243,0.0350322295472056,0.0482190208273029,0.0535206192705601,0.0556119784115845,0.0657151197673627,0.0662126674464846,0.0621326627460163,0.0820056432087019,0.0815694574875807,0.0961417734966085,0.105694808441303
1.2837482681020642e-05,0.0015464529388172,0.0016080183510545,0.0004906748345246,0.0025948292972859,0.0187815356423205,0.0061594092297976,0.0076198627918641,0.0096584408637645,0.0180776016527122,0.0175086338584408,0.0214591423772199,0.0211436346482325,0.0457081891031573,0.0431259574096256,0.0283915099961758,0.059026010664019,0.0566746540837836,0.0664815979576543,0.07377651619043,0.0931802292460625,0.0890380647153648,0.0884134212655973,0.0982134395564467,0.1063928565961684
