precision,recall,f1-score,support,status,source
0.5177777777777778,1.0,0.6822840409956076,233.0,on,1
0.518888888888889,1.0,0.6829935642992022,233.5,on,2
0.16074074074074074,0.3333333333333333,0.21689155422288856,182.33333333333334,on,3
0.14,0.25,0.1794871794871795,220.25,on,4
