pre_eig1,pre_eig2,pre_eig3,pre_joint_eig1,pre_joint_eig2,pre_joint_eig3,post_eig1,post_eig2,post_eig3,post_joint_eig1,post_joint_eig2,post_joint_eig3
15.165179543397603,13.488908909115692,9.408725320611856,18.479235926904632,15.150184779516728,10.792395080546822,8.009919271367142,2.102309060717309,1.1750831042594234,8.088984259162611,2.1025940854228953,1.1752279918804205
17.452980662267795,14.184657430163575,11.635103231906157,21.71782987995917,14.513890737980118,12.395604414596082,20.02118460973567,2.4057891925746118,1.5666498490095906,20.023546580174013,3.376916929106307,2.41529010322346
17.564447008467955,11.15635999857295,9.290074543985563,23.34961056565118,11.9694170946801,9.99225764969121,15.01826417584289,2.357939128651324,1.7207770648747043,15.01826417584289,2.357939128651324,1.7207770648747043
17.793914936477123,12.415698730445635,10.016520411004835,22.601503782367637,14.241398482222182,10.212963887752926,16.074134427463243,2.0874117693942815,1.8266233112315884,16.074215588449867,2.1223151722423705,1.9721086469841753
18.171369549092393,11.700919309245618,7.560870261004516,26.96841219208798,12.20612444048527,7.977657717399916,17.024477142068857,1.6780004822263668,1.2582929297317729,17.222911342983586,3.327330127729805,1.3966712155176242
16.34028057082737,15.811987186460613,10.029199607979644,23.552416495564408,17.366166685446178,10.03524848086227,25.019195897474866,2.443241430948067,1.3048724590905885,26.019860363628062,2.4432414665024043,1.304872836593227
24.199761947682873,9.064999082345079,7.943577782762321,29.859171888110996,9.99856953927999,8.771581911856096,21.0267895058134,1.966188539365655,1.522370246576698,21.07042809491732,1.966226047779113,1.5224423742476714
12.389779999050157,10.204734702152294,8.367402942403706,17.785943640636162,11.032420967507358,8.696763393785291,16.017816470249514,2.163174522906271,1.3307083361294363,17.042934963394714,2.1641894659909866,1.3307187085956558
14.968873389965186,12.817167409536562,9.625608775317016,19.8655343389226,13.564144137763277,12.545856917188667,26.06903478516984,2.515686670307622,1.8153179333590004,26.24460067126058,2.5166302477238536,1.8154290859076538
20.80440847486497,14.08421065308574,8.688917421112249,26.772577989955035,14.086616146868987,9.534401403591337,16.486566177926207,2.02022188764019,1.5675037852126381,16.486566177926207,2.02022188764019,1.5675037852126381
18.920663161215398,11.375141505522592,7.64645666124471,21.937269253926857,16.419451602077288,8.455851538494247,21.02214043996114,2.3592949451833816,1.407496024532235,21.023802863467882,2.7354681090420625,1.6812719517624568
11.845053940308844,10.409179492277872,7.867493127936013,13.568751629404357,11.770521454512044,10.061147496030276,20.03131524538323,2.254929486438361,1.9087356698323465,20.03224856069798,2.9627873517343026,1.9088183750442316
15.709879257366243,13.404920804195452,9.216528083483613,17.337250779072882,13.472975579764375,9.684502450704382,10.011838931906679,2.0345199541753427,1.608200957120132,10.128246916239286,2.0345780815645815,1.608828219703468
10.855219445263932,10.230804488694995,8.543448575738353,15.699528415138683,10.458985277269656,10.143173016097766,11.0108751143711,1.9661368677133957,1.9038864195568859,11.0108751143711,1.9661368677133957,1.9038864195568859
16.15623895005408,14.102284649329455,8.252020500010499,21.022625024365453,18.13047658014231,8.561216118002912,20.020445969370236,1.811162586290313,1.3033158798249695,20.022017379357678,1.8112028648195877,1.3172655331731753
17.86473845929588,13.21241772854023,8.862205078515196,22.921068865791405,14.801207502005097,10.228496199391191,13.01298545067512,1.9667538264900633,1.1439099863515658,14.013657916704242,1.9678898891835954,1.1466897621761263
21.256536038254772,10.302628675758832,8.621964081869072,29.900387286910814,11.141775390631791,8.816973449170318,10.007563968801554,1.377253817142991,1.1996521011015888,10.03927282946476,2.7281015659577035,1.4612145164140935
15.172627170289601,10.318434759289639,9.684421492860357,17.253973631638438,12.223809492648476,10.343277035010914,19.04202886815168,3.003777893444505,1.2521474793029461,19.0423265322529,3.0044601909914306,1.2526057490124332
13.004708857852085,11.955103423487248,10.930339084971559,16.596114099513237,13.109250671280558,12.302962977702954,20.018746083718312,3.6076740480839162,1.7491854519319763,21.019392673416867,3.607688283110109,1.7491898073910588
18.7892155769295,12.002423217633883,8.455043203391673,23.724806440533143,13.295636492087812,9.52125499452567,21.01942219996063,2.2990817137293926,1.4368682619726973,22.020363158203697,2.885805396478003,1.6150939805647917
14.942211626353597,12.80117681604078,10.1234581352275,17.434628530383925,14.719132867967293,10.471630223837224,13.025237726208449,3.1102574719238483,1.8188737310216834,13.025237726208449,3.1102574719238483,1.8188737310216834
