pre,post,diff,pre_joint,post_joint,diff_joint
14.48643992195435,6.566202709123314,15.31674706499483,33.6074166659983,8.106392300859026,34.18066896037043
14.674401369075298,6.505165188455841,15.41014413764307,34.545811623324106,7.907136073568126,35.039235053708154
14.87131087241487,4.851117722421065,15.474845895439802,31.300129158271748,6.652894788481889,31.75550231883882
13.861604981954622,9.44312051654474,15.583900359242746,32.73341026887004,10.778249384398922,33.61390941457304
13.210287267430624,5.9193400290779605,14.315354762161302,32.92837213336564,7.768898668898915,33.5543640773186
13.942713056566303,5.825606179422851,14.753488398933982,33.60089312427405,7.648713495800461,34.098975088067455
15.345328625096656,4.589994878799687,15.659532529869102,34.68896595363658,6.474629636250432,34.903735174171395
15.826018120519544,4.647035128341702,16.163341834172748,36.340978633435675,6.7100504568791255,36.58751169962949
15.766340347111917,6.631116986509741,16.821582503605857,33.795350146044925,8.301490775566934,34.42439644852884
14.28346554785634,5.813659286641745,15.278872637253759,31.96243038649643,7.2519654419352815,32.51664660721046
15.612693788325279,4.727384688415871,15.959581917138348,35.31238294591915,6.920466772157522,35.59048666598623
14.5895909929112,7.337053003411137,15.325203595721764,33.90887589827897,8.828238144246184,34.27533688027351
14.698163842424167,5.781968300427151,15.243554783809769,33.302241557666704,7.094561089909962,33.62160296539373
15.112472727794062,6.3880766893245395,15.689748110030449,33.85049410456581,9.027100875157469,34.36561200764484
15.092252261674323,5.7283362742274875,15.921524572996615,33.19962682702001,7.2138586605779365,33.60871565246873
15.19557536924561,5.844495955710562,15.75195132689819,33.94748834818082,7.7019275824281275,34.36255835227994
14.988478127998132,5.101042094636121,15.309403309900981,33.75546713470919,6.866370255956167,34.02820280309675
15.260874629026517,4.626945212880176,15.857892956431616,32.75736691511157,6.294389295220236,33.09990222635151
13.868648241040765,4.45019353227973,14.429251145801855,32.49121957065433,6.227783186471678,32.857524076979495
14.676546862792339,5.241186797354638,15.16814882197829,34.04255294980458,6.6756239174866545,34.3951072940282
14.968094452669758,7.341793837476174,15.906543845831507,33.5206575739734,8.160560294589757,34.06411716432377
15.37508785662632,6.606787629459607,16.205428802476685,30.817145802536626,7.540854693163724,31.300328770358266
13.062303231729139,10.521166933083151,15.868269210383225,31.545289955088183,11.498826827228253,32.77837570070805
12.88866947218491,6.5315321264522,14.079775817993806,32.53679070587311,7.7759432147784455,33.110038249819276
14.185640866567264,6.7463009211348535,15.313426299468038,32.7508346067192,7.909796945208042,33.339954318178165
15.141430671927715,6.067637191570204,15.887094308509726,33.7244135197497,7.082102642615264,34.23831764591765
15.383987997203764,6.079035677082771,15.967392213531605,35.69546842055647,7.271292679150956,36.09846503128677
15.147603097477079,7.452959227686229,16.41744089280523,32.507679312534,8.542647052899078,33.2936125350351
14.162981826068346,6.5856551478364995,15.122051449866513,31.44431040732215,7.255960661297404,31.837586650303653
15.263718595431378,5.745830207141626,16.03157567654874,34.328727918145546,7.002162649900334,34.72178491013306
14.651587976554657,7.962698424525069,15.399940184396455,33.82603470237596,9.055377314342332,34.24311865840483
14.645535221541804,6.887664606863582,15.405006450551818,33.0996117728678,7.538484209757844,33.46537690237178
14.705583346737312,7.084768081145356,15.751497052595148,33.37554515796722,9.131852655799102,34.07208842850019
14.725548761440828,6.528805826446657,15.684092960805687,32.217159661501405,7.371458921842796,32.683540997691665
15.458191287156623,7.459486804601222,16.336644424498704,33.76548585265072,8.677625794904213,34.21004764159205
14.715102410143848,6.480720821422605,15.639763483184131,33.18204379938384,7.457434761273978,33.6559993510186
14.712043838484018,5.73611588013782,15.315028765571915,32.48413299105064,6.603099332886392,32.88678382877762
13.82945729591223,6.276128470509708,14.804435155671028,31.75232750878826,7.270651962962709,32.44000490462499
14.300490437556407,6.5613208586932705,15.561156906128868,33.22673223678644,7.115431015109352,33.772120002177246
15.484152912348058,6.226513346894132,16.086389339170612,31.089231064322174,7.042113590419864,31.518163527176824
12.708545071946885,9.521425416207242,14.762214663266654,32.42533854281833,10.478199051548676,33.25520181648943
13.783470969813214,6.764162531846047,14.762136366441197,33.32574837070098,7.689961186058353,33.85811569370595
13.826649907591138,6.221222725396962,14.874448881839768,33.074978830809606,7.304996402025782,33.629135179035295
14.831708365727742,5.8267546114288065,15.516526754588483,34.278323614235035,6.700602561898111,34.60957742800085
15.038215357831087,6.156561758146114,15.612444847390622,35.94680127590704,7.17128466756081,36.21590367629575
15.56619373222642,7.433887893890118,16.703324322589474,33.74046608162057,8.38450685958778,34.347033286806095
14.324168556225274,6.048683495830099,14.978623631019982,31.592782423498114,6.743379713029574,31.886692219016062
15.949986771005188,5.921894174229175,16.668705476054008,35.03710215970609,7.120937748256237,35.38067255184317
14.585801931807811,8.034322750404003,15.666748422020477,33.97742410106581,8.986249651635967,34.48704649111157
14.728328159379922,7.082488294397515,15.706142115392629,33.46861001720125,7.560258561921109,34.02714382244123
15.111693257581626,7.135038869418461,16.110681616675386,33.89351944977657,9.039359156506402,34.47212270992281
14.910139258257052,5.997691922485584,15.451118195845808,32.60359008317005,6.729967173227317,32.866457946031744
15.982135082742625,7.402311026217527,16.971035573024146,33.78566969582162,8.334042166046977,34.28799791824124
15.041774374609762,5.737631906693438,15.591190358771359,33.92932766117938,6.643873823970476,34.244125358995184
15.14051370621634,6.0043837571881955,15.786928689672333,32.87358219284186,6.660147772525575,33.248592167853545
13.905297934029905,6.207487019749791,14.502279124861234,31.95414006608946,7.043616622676849,32.36077251015948
14.547063168017493,6.648060414019169,15.325488704016502,33.99096157731025,7.168322841704861,34.35169738422056
13.548209889703594,9.461694055460145,15.774546058342391,29.410073532124173,10.448962003931554,30.502066641415293
13.859724122619916,5.7940091307851,15.048598539790548,30.566691061482924,6.89963830145468,31.233611312690527
14.657093279224833,5.698213999623581,15.442402781104017,30.398959074565255,6.7385637197789094,30.866632960234522
15.258046955013029,4.447973161625035,15.703338834799196,31.413571262203927,5.590483860118226,31.661177417309258
15.644281250044719,4.734853712809374,16.234529490144492,33.3503812983721,6.0386215261454685,33.652267819541954
16.168816559084057,6.367904431618875,17.49295312598709,30.937006075577322,7.49062828224555,31.790950931064902
15.153319643480755,5.507079116303536,15.970306897889838,29.102447077843543,6.303693954150616,29.522708150996284
16.316691095190556,4.783596006745442,17.097682793983108,32.54094330814739,6.248500117029622,32.918629157761146
15.104627378879641,6.659851714551755,15.787712822008496,31.322813344724363,7.815241823301649,31.6866092353925
15.383749255238426,6.162434631317345,16.275053308628923,30.829667678698044,6.744887606260024,31.325730136800736
14.687572236556486,6.2721191966087515,15.741093609245077,30.36490309130761,8.524652717077613,30.939757762026083
15.27826532864372,5.439182358370246,15.866724000842677,29.801917695577906,6.279083821408318,30.109255507738247
15.9862837062223,6.371613528662945,17.185247215036178,31.015042559857353,7.640928791626154,31.71680155669026
14.899098886825861,5.191737637488622,15.396924410877032,30.753837980521176,6.060580990043969,31.07270288670552
15.042181287457774,4.456386480669877,15.720920844339332,29.264074160628677,5.355965241334778,29.708387065174858
13.807509030676037,4.933982763411111,14.549530607261127,28.8695530132695,5.995487060241438,29.293543214755612
14.80277800148049,5.099407791858072,15.462099569854182,30.771655083317043,5.806388212574047,31.11764209438633
12.030377831153562,10.035151944229435,14.785661044821302,31.390647937839873,11.178146596918477,32.61055470729293
11.956152988883254,9.975711472138586,14.695914816245617,31.06831444714079,11.000250681449442,32.230375463276815
