pre,post,diff,pre_joint,post_joint,diff_joint,pre_exc_enc,pre_inh_enc,post_exc_enc,post_inh_enc
11.598110542876263,3.7348273957653952,11.740893706032134,32.703494427175954,4.253609834308586,32.726369553204705,7.426287174838852,12.00563373604329,7.426287174838852,12.00563373604329
10.798705839534396,5.6162148253263995,11.852860125421543,28.974245957298102,5.888367868346448,29.346494962089846,7.411003333176189,12.192441463808718,7.411003333176189,12.192441463808718
10.878442841193527,4.061347754280489,11.328410682845696,27.295888247378496,5.2613212065987565,27.46478892669245,7.357145484022486,11.999917270904566,7.357145484022486,11.999917270904566
10.402080709743377,4.636988453017657,11.266963665114567,27.472709100636067,4.898100275250177,27.831550852103284,7.203760740945601,12.11365152807681,7.203760740945601,12.11365152807681
10.341915510266565,3.1207207183947783,10.890628008452147,27.245066960493574,4.616622109185339,27.638596716789408,7.3243625596371675,12.081543336784206,7.3243625596371675,12.081543336784206
9.308230591580012,3.8068918296648326,9.870505943338884,28.514339804837316,4.2179094830007315,28.7180597784898,7.2455917135079675,12.066319110114403,7.2455917135079675,12.066319110114403
10.852035567995195,4.416309544921811,11.56067468766958,28.021724283027233,5.12505955102505,28.32021970751357,7.518327922623761,11.930081335143747,7.518327922623761,11.930081335143747
10.27199900636896,3.386472328328996,10.574006928590759,27.920999072290492,5.024017627788053,28.153060001791353,7.381677192118661,12.052415413819363,7.381677192118661,12.052415413819363
10.340908053405618,3.5955831225449066,10.793064353980057,30.279302152811326,5.144980796086125,30.56203931192341,7.4409699845310735,12.009094526775282,7.4409699845310735,12.009094526775282
9.931642506494702,3.2389833363561764,10.287963895645005,28.21316859506941,4.9080100227850565,28.388818085450477,7.4024575399560755,12.151289106626205,7.4024575399560755,12.151289106626205
11.094124231248477,3.468548041074014,11.361396150541697,27.858918252992947,4.565335901635339,28.01553706304598,7.217941502663897,12.17572242081131,7.217941502663897,12.17572242081131
10.933740551331972,4.544764961505927,11.519266056849318,26.93611344114118,6.0485960772752,27.286599784644327,7.366691328876877,11.928083083146545,7.366691328876877,11.928083083146545
10.530696844082327,3.0797832672545824,10.662706841387068,28.844719710478355,3.719449892123175,28.909601094826886,7.227941205948963,12.18830410031921,7.227941205948963,12.18830410031921
11.068837030589183,7.4651785956059715,12.549458866959633,29.084247659668144,7.897880881799256,29.66422922819264,7.3961794573217015,11.954093309731833,7.3961794573217015,11.954093309731833
10.350339673387419,5.149216925694496,11.382751732319974,30.580093030568047,5.541580150805661,30.911284223355,7.351120618448876,12.17208166688175,7.351120618448876,12.17208166688175
10.612151647445904,3.4717472591801095,10.720260861569228,29.487461340860925,5.12974121606544,29.647087493414702,7.425555830484136,12.178602251702314,7.425555830484136,12.178602251702314
11.1771856508184,4.752982337595639,11.761100013196307,30.572289359454818,5.500630671285159,30.74045839713705,7.204700702893788,12.245232906230639,7.204700702893788,12.245232906230639
11.004641219125967,2.7353967970946393,11.227978600757803,28.33626352133233,3.6112379547553295,28.445427887811952,7.475860857492389,11.97820795529144,7.475860857492389,11.97820795529144
10.966663244104835,3.5339876877006677,11.341800534728254,31.185502228481113,4.316838741308803,31.339279109104517,7.4582049332652725,12.09786969578265,7.4582049332652725,12.09786969578265
10.649759430938746,3.5394239697486882,11.020907771818878,28.854362424124748,4.6132051805526935,28.98119223680609,7.170123828887577,12.004979143435333,7.170123828887577,12.004979143435333
11.385737454349911,5.861540959005307,12.282136643750087,33.35712999050631,6.295743623021023,33.645837835729026,7.276665907850237,11.990705992016073,7.276665907850237,11.990705992016073
10.355952388185962,4.173897395892046,10.95153805707833,31.517231237062706,5.722991846543905,31.77043746045231,7.279874496271853,12.044153727073152,7.279874496271853,12.044153727073152
11.129069973929724,4.947498249956112,11.71734630052735,32.35535134075557,5.577788475074379,32.61135047110474,7.3323592501561885,12.053074020648044,7.3323592501561885,12.053074020648044
11.241517485243586,3.8194194607744745,11.683144707112717,32.63416524178941,5.50513649789996,32.933155936438816,7.396125525286656,12.070920378981825,7.396125525286656,12.070920378981825
10.454135043954535,3.66287181830027,10.988309747060354,33.65574600475993,4.567190154535276,33.90600434267916,7.205944885248006,12.07386639247261,7.205944885248006,12.07386639247261
11.182345824725546,4.052678757076361,11.64299049350751,33.51980128686838,5.227897422426208,33.699374947303745,7.3009878528117245,11.918209740291074,7.3009878528117245,11.918209740291074
10.504946203908446,3.5206631081052384,10.839816358690458,32.326278693796645,5.505623303580378,32.60627999614891,7.345589487558363,12.229988974396123,7.345589487558363,12.229988974396123
