pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.7894444444444445,0.2105555555555555,1.0,0.7894444444444445,0.2105555555555555
1.0,0.8272222222222222,0.1727777777777778,1.0,0.8394444444444444,0.16055555555555556
1.0,0.9255555555555556,0.07444444444444442,1.0,0.9216666666666666,0.07833333333333337
1.0,0.9038888888888889,0.09611111111111115,1.0,0.8961111111111111,0.10388888888888892
1.0,0.8583333333333333,0.14166666666666672,1.0,0.8583333333333334,0.1416666666666666
1.0,0.92,0.07999999999999996,1.0,0.9227777777777777,0.0772222222222223
1.0,0.8172222222222222,0.18277777777777782,1.0,0.8272222222222221,0.17277777777777792
1.0,0.8872222222222221,0.11277777777777787,1.0,0.8883333333333334,0.11166666666666658
1.0,0.8238888888888889,0.1761111111111111,1.0,0.8305555555555556,0.1694444444444444
1.0,0.8033333333333333,0.19666666666666666,1.0,0.8005555555555556,0.19944444444444442
1.0,0.8605555555555556,0.13944444444444437,1.0,0.8605555555555556,0.13944444444444437
1.0,0.8772222222222222,0.12277777777777776,1.0,0.8772222222222222,0.12277777777777776
1.0,0.9644444444444444,0.03555555555555556,1.0,0.9644444444444444,0.03555555555555556
1.0,0.9022222222222223,0.09777777777777774,1.0,0.8994444444444444,0.10055555555555562
1.0,0.9505555555555556,0.0494444444444444,1.0,0.951111111111111,0.04888888888888898
0.9677777777777777,0.8444444444444444,0.1233333333333333,0.9666666666666667,0.851111111111111,0.11555555555555563
1.0,0.9233333333333333,0.07666666666666666,1.0,0.9255555555555556,0.07444444444444442
1.0,0.8388888888888889,0.1611111111111111,1.0,0.8427777777777777,0.15722222222222226
1.0,0.9572222222222222,0.0427777777777778,1.0,0.9572222222222222,0.0427777777777778
1.0,0.985,0.015000000000000013,1.0,0.985,0.015000000000000013
1.0,0.9227777777777778,0.07722222222222219,1.0,0.9244444444444444,0.0755555555555556
