pre,post,diff,joint_pre,joint_post,joint_diff
0.9994444444444445,0.71,0.2894444444444445,1.0,0.7216666666666666,0.27833333333333343
0.9366666666666666,0.6577777777777778,0.27888888888888885,0.9533333333333334,0.6555555555555556,0.2977777777777778
1.0,0.5811111111111111,0.41888888888888887,1.0,0.5783333333333334,0.42166666666666663
1.0,0.6955555555555555,0.3044444444444445,1.0,0.7288888888888889,0.2711111111111111
1.0,0.7388888888888889,0.26111111111111107,1.0,0.7422222222222223,0.25777777777777766
1.0,0.6616666666666666,0.3383333333333334,1.0,0.65,0.35
1.0,0.8,0.19999999999999996,1.0,0.7844444444444444,0.2155555555555556
1.0,0.6261111111111112,0.3738888888888888,1.0,0.6177777777777778,0.38222222222222224
1.0,0.7755555555555556,0.22444444444444445,1.0,0.7694444444444445,0.2305555555555555
1.0,0.7794444444444444,0.22055555555555562,1.0,0.7783333333333333,0.22166666666666668
0.9933333333333334,0.5922222222222222,0.4011111111111112,0.9922222222222222,0.5838888888888889,0.4083333333333333
1.0,0.6244444444444444,0.37555555555555564,1.0,0.6238888888888889,0.37611111111111106
1.0,0.6777777777777777,0.3222222222222223,1.0,0.6705555555555556,0.32944444444444443
1.0,0.8011111111111111,0.1988888888888889,1.0,0.7949999999999999,0.20500000000000007
0.9994444444444445,0.7461111111111112,0.2533333333333333,0.9994444444444445,0.7438888888888889,0.25555555555555554
1.0,0.6211111111111111,0.37888888888888894,1.0,0.615,0.385
1.0,0.6961111111111111,0.3038888888888889,1.0,0.6933333333333332,0.30666666666666675
0.9972222222222222,0.6894444444444444,0.3077777777777778,1.0,0.7105555555555555,0.2894444444444445
1.0,0.79,0.20999999999999996,1.0,0.7744444444444444,0.22555555555555562
1.0,0.6366666666666666,0.3633333333333334,1.0,0.6383333333333333,0.3616666666666667
1.0,0.6155555555555555,0.3844444444444445,1.0,0.6133333333333333,0.3866666666666667
