pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.7999999999999999,0.20000000000000007,1.0,0.8,0.19999999999999996
1.0,0.8127777777777778,0.18722222222222218,1.0,0.8111111111111111,0.18888888888888888
1.0,0.8033333333333335,0.19666666666666655,1.0,0.8255555555555555,0.1744444444444445
1.0,0.8544444444444445,0.14555555555555555,1.0,0.84,0.16000000000000003
1.0,0.7944444444444444,0.2055555555555556,1.0,0.8005555555555556,0.19944444444444442
1.0,0.7205555555555555,0.2794444444444445,1.0,0.7322222222222222,0.2677777777777778
1.0,0.9166666666666666,0.08333333333333337,1.0,0.9338888888888889,0.06611111111111112
1.0,0.7627777777777778,0.23722222222222222,1.0,0.7661111111111111,0.23388888888888892
1.0,0.793888888888889,0.20611111111111102,1.0,0.8127777777777778,0.18722222222222218
1.0,0.8172222222222223,0.1827777777777777,1.0,0.8155555555555555,0.18444444444444452
1.0,0.8544444444444445,0.14555555555555555,1.0,0.8583333333333333,0.14166666666666672
1.0,0.7461111111111111,0.25388888888888894,1.0,0.7416666666666667,0.2583333333333333
1.0,0.8933333333333333,0.10666666666666669,1.0,0.9022222222222223,0.09777777777777774
1.0,0.7233333333333333,0.2766666666666667,1.0,0.7144444444444444,0.28555555555555556
1.0,0.783888888888889,0.21611111111111103,1.0,0.7866666666666667,0.21333333333333326
1.0,0.6733333333333333,0.32666666666666666,1.0,0.6666666666666667,0.33333333333333326
1.0,0.7938888888888889,0.20611111111111113,1.0,0.7933333333333332,0.20666666666666678
1.0,0.9327777777777777,0.0672222222222223,1.0,0.9305555555555556,0.06944444444444442
0.9916666666666667,0.8411111111111111,0.15055555555555555,0.9922222222222222,0.8411111111111111,0.15111111111111108
1.0,0.7827777777777778,0.2172222222222222,1.0,0.7866666666666666,0.21333333333333337
1.0,0.8277777777777778,0.17222222222222217,1.0,0.8233333333333334,0.17666666666666664
