precision,recall,f1-score,support,status,source
0.5933333333333334,1.0,0.7447698744769875,89.0,off,1
0.33666666666666667,0.5,0.40239043824701193,65.5,off,2
0.39221476510067116,0.6666666666666666,0.4910669798562175,72.66666666666667,off,3
0.265,0.5,0.3460296352583586,71.75,off,4
0.2193288590604027,0.4,0.2827354260089686,80.2,off,5
0.2788888888888889,0.5,0.3563523683045595,65.16666666666667,off,6
0.27904761904761904,0.5714285714285714,0.37411813424531204,62.0,off,7
0.20750000000000002,0.375,0.26621828753208443,64.625,off,8
