precision,recall,f1-score,support,status,source
0.0,0.0,0.0,56.0,on,1
0.3933333333333333,0.5,0.44029850746268656,91.0,on,2
0.4533333333333333,0.6666666666666666,0.5381674371151045,96.0,on,3
0.31333333333333335,0.5,0.3834958815503563,78.25,on,4
0.348,0.6,0.43992875022984707,75.8,on,5
0.20444444444444443,0.3333333333333333,0.2533800130931034,70.5,on,6
0.3171428571428571,0.5714285714285714,0.4039393605813431,70.85714285714286,on,7
0.29581655480984337,0.4966216216216216,0.3682870756186441,78.0,on,8
