precision,recall,f1-score,support,status,source
0.4666666666666667,1.0,0.6363636363636364,70.0,on,1
0.24333333333333335,0.5,0.3273542600896861,75.5,on,2
0.52,0.33771929824561403,0.24797424797424797,78.66666666666667,on,3
0.30833333333333335,0.5,0.3812302248834757,78.25,on,4
0.4653333333333333,0.8,0.5816915581137694,74.0,on,5
0.09555555555555556,0.16666666666666666,0.12146892655367232,61.833333333333336,on,6
0.21523809523809523,0.2857142857142857,0.24540090246442206,67.85714285714286,on,7
0.5125000000000001,0.75,0.6078880199101245,85.375,on,8
