precision,recall,f1-score,support,status,source
0.7266666666666667,1.0,0.8416988416988418,109.0,on,1
0.3,0.5,0.37499999999999994,75.0,on,2
0.16222222222222224,0.3333333333333333,0.21823617339312407,51.666666666666664,on,3
0.6191610738255033,1.0,0.7618455907777081,92.75,on,4
0.37733333333333335,0.6,0.45821127182055943,82.2,on,5
0.32,0.5,0.38989824017899405,76.16666666666667,on,6
0.3414253755193352,0.5714285714285714,0.42370768217878846,75.57142857142857,on,7
0.3433333333333333,0.5,0.40582748457162354,81.625,on,8
