pre,post,diff,pre_joint,post_joint,diff_joint,pre_exc_enc,pre_inh_enc,post_exc_enc,post_inh_enc
15.816874407018263,19.104217267775095,17.304435112471307,40.64377631828163,28.558574129819863,47.177111385730605,10.770329614269007,10.583005244258363,10.770329614269007,10.583005244258363
36.99091884473761,41.84692906085424,27.472934616673907,75.3798962126032,44.36040612430218,71.34025021190388,10.198039027185569,9.797958971132712,10.198039027185569,9.797958971132712
34.4091301997606,34.43482045487964,23.639536824054506,69.26436748367436,39.05556212428878,65.04488920802679,10.583005244258363,11.489125293076057,10.583005244258363,11.489125293076057
30.62884269032834,34.867303069122705,18.82529478776575,55.35549519630884,36.67841064620056,49.521545969327285,8.717797887081348,10.198039027185569,8.717797887081348,10.198039027185569
34.94244958240351,37.65230942843656,15.586667865978175,64.80207428364133,41.72331688922907,56.88411377460167,8.94427190999916,9.38083151964686,8.94427190999916,9.38083151964686
45.161370358271014,42.63258730886921,28.442726864712675,92.05159180658806,45.17929794423531,84.55163513806475,10.198039027185569,9.38083151964686,10.198039027185569,9.38083151964686
23.302372583447866,28.637510465207452,16.7402073544446,45.457834550627176,34.66049569448133,46.3748032978089,9.591663046625438,10.198039027185569,9.591663046625438,10.198039027185569
41.529129872137254,42.8667229974558,21.898860682602177,83.06277277515596,45.66989183948187,74.1907167615472,10.583005244258363,9.797958971132712,10.583005244258363,9.797958971132712
41.8976424094981,42.075781966808954,20.229350968286116,86.95462230403707,45.95004838785346,79.99725655098928,10.392304845413264,10.0,10.392304845413264,10.0
35.62415472160807,37.751398839219696,17.671198382557826,68.32184379959413,42.1883549415852,62.77534710861476,10.198039027185569,9.16515138991168,10.198039027185569,9.16515138991168
34.09274213503959,40.032770612833474,27.88226322091096,70.25375029927439,43.09386211476011,67.51192400112173,9.38083151964686,9.16515138991168,9.38083151964686,9.16515138991168
18.180216551003415,27.46699605182383,21.14497746253516,38.29678238326818,32.11581625546362,43.799186821501124,8.48528137423857,10.198039027185569,8.48528137423857,10.198039027185569
40.14617245550953,43.943771711466695,27.250757853738147,79.35652506076819,46.375582545617036,73.20463652245185,8.717797887081348,8.717797887081348,8.717797887081348,8.717797887081348
45.01854712486875,42.38265537501513,28.18418880582043,94.73175741323801,44.70914922004385,87.27988619876861,9.797958971132712,10.770329614269007,9.797958971132712,10.770329614269007
23.525695730065735,26.232816810426296,11.360759230768618,48.35741530061892,30.967798055077292,47.12152104031293,9.16515138991168,10.392304845413264,9.16515138991168,10.392304845413264
19.83452950876608,21.261483903455247,18.772021146722185,43.17557128521245,32.03781595208814,48.00438276693021,10.770329614269007,10.0,10.770329614269007,10.0
41.829713230101206,36.04452706491698,31.41571787288747,78.32459767417147,41.463014412895156,75.07360942499145,9.591663046625438,9.591663046625438,9.591663046625438,9.591663046625438
31.696503571799315,35.00305022903593,18.64895415779319,63.96873399329141,38.43452765402549,61.17644214519945,11.832159566199232,10.770329614269007,11.832159566199232,10.770329614269007
29.60960249290212,31.48757977912397,15.115840073997765,60.74361994924512,36.251454490198064,56.59625303236045,10.583005244258363,11.313708498984761,10.583005244258363,11.313708498984761
15.81683916179818,21.874105869263385,14.99838726967605,36.40964871355245,27.909399569562655,40.633879972693585,9.591663046625438,9.591663046625438,9.591663046625438,9.591663046625438
37.22515050348917,38.6072869494067,28.184257670447433,76.28464507170989,42.36552346143797,72.0822621494518,10.0,10.954451150103322,10.0,10.954451150103322
36.26657180305681,33.38259930757769,27.36605277389541,70.08407495252816,39.92766521545518,66.69980603381806,10.392304845413264,10.392304845413264,10.392304845413264,10.392304845413264
28.18642646796388,32.909079956898196,20.905098423143034,58.96566857642737,37.83534330053799,59.05555623964318,10.583005244258363,10.198039027185569,10.583005244258363,10.198039027185569
33.84449133344245,35.82958930172978,20.421038061843312,66.68886516253266,41.242680250382975,61.02486046306619,10.0,10.198039027185569,10.0,10.198039027185569
47.450728041259765,41.98298909703928,30.56165574331323,96.0093583798829,45.60990323787316,88.49927467331061,10.392304845413264,10.954451150103322,10.392304845413264,10.954451150103322
22.71460887735621,24.489157004011492,19.294781627193213,47.249292300663484,32.7875312378017,49.19825908516711,9.38083151964686,10.954451150103322,9.38083151964686,10.954451150103322
42.46161453622301,39.992828267113964,24.388119688511523,84.81248946090392,44.064382789875104,77.67797007341748,10.0,10.198039027185569,10.0,10.198039027185569
44.15856784398334,41.3954671450602,25.1277482465782,90.51517587764926,46.35386344897039,83.82193324001014,10.583005244258363,11.135528725660043,10.583005244258363,11.135528725660043
