pre,post,diff,joint_pre,joint_post,joint_diff
0.9877777777777778,0.6038888888888889,0.38388888888888884,0.9872222222222222,0.5905555555555555,0.3966666666666667
1.0,0.7105555555555556,0.2894444444444444,1.0,0.7083333333333334,0.29166666666666663
1.0,0.885,0.11499999999999999,1.0,0.8727777777777779,0.12722222222222213
1.0,0.7272222222222222,0.2727777777777778,1.0,0.7066666666666667,0.29333333333333333
1.0,0.7083333333333333,0.29166666666666674,1.0,0.7222222222222222,0.2777777777777778
1.0,0.7655555555555555,0.23444444444444446,1.0,0.7644444444444445,0.23555555555555552
0.9994444444444445,0.855,0.1444444444444445,1.0,0.8622222222222222,0.13777777777777778
1.0,0.6555555555555556,0.34444444444444444,1.0,0.6538888888888889,0.34611111111111115
1.0,0.8205555555555555,0.17944444444444452,1.0,0.8172222222222223,0.1827777777777777
1.0,0.7994444444444444,0.2005555555555556,1.0,0.7927777777777778,0.2072222222222222
1.0,0.7811111111111111,0.2188888888888889,1.0,0.783888888888889,0.21611111111111103
1.0,0.8811111111111112,0.11888888888888882,1.0,0.8827777777777778,0.11722222222222223
1.0,0.7761111111111111,0.22388888888888892,1.0,0.7816666666666666,0.21833333333333338
1.0,0.8683333333333334,0.1316666666666666,1.0,0.8594444444444445,0.14055555555555554
1.0,0.6461111111111111,0.3538888888888889,1.0,0.6688888888888889,0.33111111111111113
1.0,0.7538888888888888,0.24611111111111117,1.0,0.7538888888888888,0.24611111111111117
1.0,0.81,0.18999999999999995,1.0,0.798888888888889,0.20111111111111102
1.0,0.845,0.15500000000000003,1.0,0.84,0.16000000000000003
1.0,0.8,0.19999999999999996,1.0,0.8055555555555556,0.19444444444444442
0.9794444444444445,0.6022222222222222,0.37722222222222224,0.9772222222222222,0.6038888888888889,0.3733333333333333
1.0,0.8572222222222222,0.14277777777777778,1.0,0.8638888888888889,0.13611111111111107
