pre,post,diff,joint_pre,joint_post,joint_diff
0.9566666666666667,0.5822222222222222,0.37444444444444447,0.9938888888888889,0.5672222222222222,0.42666666666666675
0.9572222222222222,0.7266666666666666,0.23055555555555562,0.9561111111111111,0.7266666666666666,0.22944444444444456
0.9616666666666667,0.7016666666666667,0.26,0.9694444444444444,0.6994444444444444,0.27
0.9727777777777777,0.6877777777777778,0.2849999999999999,0.985,0.6855555555555556,0.2994444444444444
0.991111111111111,0.7,0.2911111111111111,0.9922222222222222,0.7055555555555555,0.28666666666666674
0.9583333333333334,0.6583333333333333,0.30000000000000004,0.9877777777777779,0.6555555555555556,0.3322222222222223
0.9505555555555555,0.5477777777777777,0.4027777777777778,0.9461111111111111,0.5522222222222222,0.39388888888888896
0.9794444444444445,0.6683333333333333,0.3111111111111111,0.9922222222222222,0.6688888888888889,0.32333333333333336
0.9144444444444444,0.5677777777777777,0.3466666666666667,0.9155555555555557,0.5655555555555555,0.3500000000000002
0.9988888888888889,0.6749999999999999,0.323888888888889,1.0,0.7072222222222222,0.2927777777777778
0.9522222222222222,0.6738888888888889,0.2783333333333333,0.9505555555555556,0.6777777777777777,0.2727777777777779
0.9966666666666667,0.54,0.45666666666666667,0.9994444444444445,0.5472222222222223,0.4522222222222222
0.9583333333333333,0.6283333333333333,0.32999999999999996,0.9783333333333333,0.6127777777777778,0.3655555555555555
0.9605555555555556,0.6083333333333334,0.3522222222222222,0.9644444444444444,0.6088888888888888,0.3555555555555556
0.9722222222222222,0.6494444444444445,0.3227777777777777,0.9772222222222222,0.6772222222222223,0.29999999999999993
0.9577777777777778,0.7844444444444444,0.17333333333333345,0.9794444444444445,0.8244444444444445,0.15499999999999992
0.95,0.5994444444444444,0.3505555555555555,0.9627777777777777,0.5994444444444444,0.3633333333333333
0.9305555555555556,0.6933333333333332,0.23722222222222233,0.9594444444444444,0.6916666666666667,0.2677777777777778
0.8772222222222221,0.7177777777777778,0.15944444444444428,0.9016666666666666,0.7188888888888888,0.18277777777777782
0.9966666666666667,0.695,0.30166666666666675,0.9961111111111112,0.6877777777777778,0.30833333333333335
0.9788888888888889,0.5844444444444444,0.3944444444444445,0.9838888888888889,0.5788888888888889,0.405
