pre,post,diff,joint_pre,joint_post,joint_diff
0.9961111111111112,0.5666666666666667,0.4294444444444445,1.0,0.5666666666666667,0.43333333333333335
0.9866666666666667,0.5700000000000001,0.41666666666666663,0.9877777777777778,0.5666666666666667,0.4211111111111111
1.0,0.7555555555555555,0.24444444444444446,0.9994444444444445,0.7544444444444444,0.2450000000000001
1.0,0.6566666666666667,0.34333333333333327,1.0,0.6638888888888889,0.33611111111111114
0.9577777777777778,0.6922222222222223,0.26555555555555554,0.9872222222222222,0.6827777777777777,0.3044444444444445
1.0,0.645,0.355,1.0,0.6433333333333333,0.3566666666666667
0.9938888888888888,0.5333333333333334,0.4605555555555554,0.9983333333333333,0.5383333333333333,0.45999999999999996
0.99,0.7605555555555557,0.22944444444444434,0.9872222222222222,0.7811111111111111,0.20611111111111113
0.9361111111111111,0.5494444444444444,0.3866666666666667,0.98,0.5494444444444444,0.4305555555555556
0.9988888888888889,0.596111111111111,0.4027777777777779,1.0,0.5966666666666667,0.4033333333333333
0.9805555555555555,0.7549999999999999,0.22555555555555562,0.99,0.7566666666666667,0.23333333333333328
0.9938888888888889,0.6055555555555556,0.3883333333333333,0.9988888888888889,0.6055555555555556,0.3933333333333333
0.9827777777777778,0.7544444444444445,0.22833333333333328,1.0,0.7605555555555554,0.23944444444444457
0.9733333333333334,0.6005555555555556,0.37277777777777776,0.9922222222222222,0.6005555555555556,0.3916666666666666
0.955,0.6172222222222222,0.33777777777777773,0.9655555555555555,0.6172222222222222,0.3483333333333333
1.0,0.5911111111111111,0.40888888888888886,1.0,0.5811111111111111,0.41888888888888887
0.9711111111111111,0.6394444444444445,0.33166666666666667,0.9805555555555556,0.6272222222222222,0.3533333333333334
0.9555555555555555,0.7166666666666667,0.23888888888888882,0.975,0.73,0.245
0.9361111111111111,0.7222222222222223,0.2138888888888888,0.9533333333333334,0.7577777777777778,0.1955555555555556
0.981111111111111,0.7183333333333334,0.26277777777777767,0.9894444444444445,0.7144444444444444,0.275
0.98,0.6994444444444445,0.28055555555555545,0.9972222222222222,0.6994444444444444,0.2977777777777778
