pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.6955555555555555,0.3044444444444445,1.0,0.6955555555555555,0.3044444444444445
0.9844444444444445,0.9366666666666666,0.04777777777777781,0.9844444444444445,0.9477777777777778,0.036666666666666625
1.0,1.0,0.0,1.0,1.0,0.0
1.0,0.7055555555555555,0.2944444444444445,1.0,0.7044444444444444,0.29555555555555557
1.0,0.7777777777777778,0.2222222222222222,1.0,0.778888888888889,0.22111111111111104
1.0,0.8688888888888889,0.13111111111111107,1.0,0.8644444444444445,0.13555555555555554
1.0,0.7222222222222223,0.2777777777777777,1.0,0.79,0.20999999999999996
1.0,0.81,0.18999999999999995,1.0,0.8044444444444445,0.19555555555555548
1.0,0.91,0.08999999999999997,1.0,0.9177777777777778,0.0822222222222222
1.0,0.6544444444444444,0.3455555555555556,1.0,0.6322222222222222,0.36777777777777776
1.0,0.7822222222222222,0.21777777777777785,1.0,0.7811111111111111,0.2188888888888889
1.0,0.8555555555555556,0.14444444444444438,1.0,0.8522222222222222,0.14777777777777779
1.0,0.6644444444444444,0.3355555555555556,1.0,0.6644444444444444,0.3355555555555556
1.0,0.9611111111111111,0.03888888888888886,1.0,0.9622222222222222,0.0377777777777778
1.0,0.55,0.44999999999999996,1.0,0.5355555555555556,0.46444444444444444
1.0,0.5322222222222222,0.46777777777777785,1.0,0.4888888888888889,0.5111111111111111
1.0,0.7144444444444444,0.28555555555555556,1.0,0.7044444444444444,0.29555555555555557
1.0,0.6977777777777778,0.30222222222222217,1.0,0.6977777777777778,0.30222222222222217
1.0,0.71,0.29000000000000004,1.0,0.71,0.29000000000000004
1.0,0.5777777777777777,0.4222222222222223,1.0,0.5322222222222223,0.46777777777777774
1.0,0.8422222222222222,0.1577777777777778,1.0,0.8344444444444444,0.16555555555555557
