pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.94,0.06000000000000005,1.0,0.94,0.06000000000000005
1.0,0.8044444444444444,0.1955555555555556,1.0,0.7977777777777777,0.2022222222222223
1.0,0.7577777777777778,0.24222222222222223,1.0,0.7844444444444445,0.2155555555555555
1.0,0.8166666666666667,0.18333333333333335,1.0,0.8166666666666667,0.18333333333333335
1.0,0.6755555555555556,0.3244444444444444,1.0,0.6833333333333333,0.31666666666666665
1.0,0.9311111111111111,0.06888888888888889,1.0,0.9022222222222223,0.09777777777777774
1.0,0.8866666666666667,0.11333333333333329,1.0,0.9055555555555556,0.09444444444444444
1.0,0.7666666666666666,0.2333333333333334,1.0,0.8044444444444445,0.19555555555555548
1.0,0.9544444444444444,0.04555555555555557,1.0,0.9444444444444444,0.05555555555555558
1.0,0.9066666666666667,0.09333333333333327,1.0,0.9288888888888889,0.07111111111111112
1.0,0.8133333333333332,0.18666666666666676,1.0,0.8133333333333332,0.18666666666666676
1.0,0.95,0.050000000000000044,1.0,0.9466666666666667,0.053333333333333344
1.0,0.6811111111111111,0.3188888888888889,1.0,0.6644444444444444,0.3355555555555556
1.0,0.8166666666666667,0.18333333333333335,1.0,0.8188888888888889,0.1811111111111111
1.0,0.8477777777777777,0.15222222222222226,1.0,0.8644444444444445,0.13555555555555554
1.0,0.8788888888888888,0.12111111111111117,1.0,0.9022222222222223,0.09777777777777774
1.0,1.0,0.0,1.0,0.9966666666666666,0.0033333333333334103
1.0,0.7366666666666667,0.2633333333333333,1.0,0.7355555555555555,0.2644444444444445
1.0,0.7066666666666667,0.29333333333333333,1.0,0.7255555555555555,0.2744444444444445
1.0,0.5800000000000001,0.41999999999999993,1.0,0.5633333333333332,0.43666666666666676
1.0,0.7144444444444444,0.28555555555555556,1.0,0.7066666666666667,0.29333333333333333
