pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.9877777777777778,0.012222222222222245,1.0,0.9877777777777778,0.012222222222222245
1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,0.9644444444444444,0.03555555555555556,1.0,0.9644444444444444,0.03555555555555556
1.0,0.9755555555555555,0.02444444444444449,1.0,0.9788888888888889,0.02111111111111108
1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,0.94,0.06000000000000005,1.0,0.94,0.06000000000000005
1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,0.9222222222222223,0.07777777777777772,1.0,0.9244444444444444,0.0755555555555556
1.0,0.9111111111111111,0.0888888888888889,1.0,0.9099999999999999,0.09000000000000008
1.0,1.0,0.0,1.0,1.0,0.0
1.0,0.9066666666666667,0.09333333333333327,1.0,0.9077777777777778,0.0922222222222222
1.0,0.9988888888888889,0.0011111111111110628,1.0,0.9988888888888889,0.0011111111111110628
1.0,0.9377777777777778,0.06222222222222218,1.0,0.9366666666666666,0.06333333333333335
1.0,0.9611111111111111,0.03888888888888886,1.0,0.9611111111111111,0.03888888888888886
