pre,post,diff,pre_joint,post_joint,diff_joint,pre_exc_enc,pre_inh_enc,post_exc_enc,post_inh_enc
21.757485157406915,4.828853817590397,22.16605164673606,31.636264375451013,5.340634819086061,31.913596245441134,10.54918600643741,9.241146008625222,10.54918600643741,9.241146008625222
22.644713289713504,6.925845269246444,23.475763576039615,32.74018184559369,7.548316939453679,33.347736873369186,10.564759541070124,9.32354355855018,10.564759541070124,9.32354355855018
22.19691101736624,8.656504011973366,23.68560724042243,34.56327134066267,9.17973283577154,35.51324444922505,10.667398002172956,9.37453276075127,10.667398002172956,9.37453276075127
21.450500190910702,7.659247802267342,22.555698488171565,33.12690822379659,8.369500722283023,33.8053588635937,10.527641143800464,9.240760727840621,10.527641143800464,9.240760727840621
21.29944722408818,5.10161254850376,21.692689017450746,31.64106291948681,5.607775331777032,31.894245138854924,10.704796949277204,9.070670883132506,10.704796949277204,9.070670883132506
20.976730109831188,5.9438995494152875,21.700912650322326,31.90898521596968,6.4854575054975685,32.37527611845746,10.509572173865429,9.46988410054132,10.509572173865429,9.46988410054132
22.332955378698106,6.914320413461027,22.993204628530872,34.99536215054949,7.671703960323501,35.44594026169599,10.706571042789209,9.18525675189105,10.706571042789209,9.18525675189105
20.80592526465203,5.816988567417787,21.21582521206312,32.45590649881708,6.529994797982021,32.80032071783835,10.626894178877292,9.332729193488623,10.626894178877292,9.332729193488623
20.67649698100976,6.837946832177354,21.28291738718032,30.596976024110642,7.39307279672527,31.05631131566071,10.51905908480054,9.082044290647588,10.51905908480054,9.082044290647588
20.329030338789487,8.915835853957114,21.519536511158105,31.242225448051766,9.425152057250916,31.949412820442266,10.869290722918972,9.272129181850326,10.869290722918972,9.272129181850326
20.705039529494396,4.6934330636801285,20.994277077797978,31.387681702423876,6.207237623551202,31.614564104956198,10.821210850568882,9.261875948392996,10.821210850568882,9.261875948392996
21.337048751978447,11.617706414232739,23.904257487119025,32.85640596670927,12.041601193451557,34.66837506267188,10.782604300411753,9.337141584119916,10.782604300411753,9.337141584119916
21.165324328604477,4.876008755506514,21.691521310585006,31.79112163853001,5.908305895348077,32.127544112184836,10.69942888035968,9.23981729290967,10.69942888035968,9.23981729290967
22.18669056649049,6.916991165394505,23.150493890710003,34.20246069062317,7.43998247199679,34.859313943573824,10.734079698742837,9.192371639012498,10.734079698742837,9.192371639012498
21.857055251722404,7.215811048214315,22.685612398730676,32.5949833002883,8.546090887450966,33.23979727268738,10.646203619242959,9.260172446199876,10.646203619242959,9.260172446199876
21.482653973221034,5.277122701368668,21.820071865453773,31.459193556593156,5.6783032258963315,31.729921911094536,10.645929606133075,9.309119044668424,10.645929606133075,9.309119044668424
21.562171881614777,6.7507746239252615,22.290514232358095,31.497756816588634,7.478959062087323,32.0251935457385,10.592961996973173,9.331091008075058,10.592961996973173,9.331091008075058
